452	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#332.056#332.402
453	меццо	меццо	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#332.402#332.748
454	этой	этот	DET	_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#332.748#333.094
455	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#333.094#333.44
456	прекрасной	прекрасный	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#333.44#333.786
457	нашей	наш	DET	_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#333.786#334.132
458	Карины	Карина	PROPN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#334.132#334.478
459	Хайлун	Хайлун	PROPN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#334.478#334.824
460	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#334.824#335.17
461	в	в	ADP	_	_	_	_	_	@pmk1959m-words#@pmk1959m#335.17#335.516
462	моЮм	мой	DET	_	Case=Loc|Gender=Neut|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#335.516#335.862
463	спектакле	спектакль	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#335.862#336.208
464	Щелкунчик	Щелкунчик	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#336.9#337.246
465	в	в	ADP	_					
466	Зарядье	Зарядье	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing				
467	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#337.246#337.592
468	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@pmk1959m-words#@pmk1959m#337.592#337.938
469	пела	петь	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#337.938#338.284
470	восточную	восточный	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#338.284#338.63
471	куклу	кукла	NOUN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#338.63#339.0
472	ээ	ээ	INTJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#339.53#339.85
473	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#339.85#340.17
474	поразительно	поразительно	ADV	_	Degree=Pos	_	_	_	@pmk1959m-words#@pmk1959m#340.17#340.49
475	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#340.49#340.81
476	поразительно	поразительно	ADV	_	Degree=Pos	_	_	_	@pmk1959m-words#@pmk1959m#340.81#341.13
477	пела	петь	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#341.13#341.45
478	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#341.45#341.77
479	и	и	CCONJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#341.77#342.09
480	однажды	однажды	ADV	_	Degree=Pos	_	_	_	@pmk1959m-words#@pmk1959m#342.09#342.41
481	ээ	ээ	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#342.41#342.73
482	на	на	ADP	_	_	_	_	_	@pmk1959m-words#@pmk1959m#342.73#343.05
483	спектакль	спектакль	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#343.05#343.37
484	пришёл	прийти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#343.37#343.69
485	мой	мой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#343.69#344.01
486	друг	друг	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#344.01#344.33
487	ээ	ээ	INTJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#344.33#344.65
488	Саша	Саша	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#344.65#344.97
489	Балуев	Балуев	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#344.97#345.29
490	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#345.29#345.61
491	артист	артист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#345.61#345.93
492	замечательный	замечательный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#345.93#346.25
493	наш	наш	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#346.25#346.57
494	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#346.57#346.89
495	который	который	PRON	_	Case=Nom	_	_	_	@pmk1959m-words#@pmk1959m#346.89#347.21
496	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#347.21#347.53
497	после	после	ADP	_	_	_	_	_	@pmk1959m-words#@pmk1959m#347.53#347.85
498	спектакля	спектакль	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#347.85#348.17
499	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@pmk1959m-words#@pmk1959m#348.17#348.49
500	пришЮл	прийти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#348.49#348.81
501	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#348.81#349.13
502	Паша	Паша	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#349.13#349.45
503	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@pmk1959m-words#@pmk1959m#349.45#349.77
504	тоже	тоже	PART	_	_	_	_	_	@pmk1959m-words#@pmk1959m#349.77#350.09
505	хочу	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#350.09#350.41
506	в	в	ADP	_	_	_	_	_	@pmk1959m-words#@pmk1959m#350.41#350.73
507	таком	такой	DET	_	Case=Loc|Gender=Neut|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#350.73#351.05
508	участвовать	участвовать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#351.05#351.37
509	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#351.37#351.69
510	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@pmk1959m-words#@pmk1959m#351.69#352.01
511	подумал	подумать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#352.01#352.33
512	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#352.33#352.65
513	как	как	SCONJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#352.65#352.97
514	интересно	интересно	ADV	_	Degree=Pos	_	_	_	@pmk1959m-words#@pmk1959m#352.97#353.29
515	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#353.29#353.61
516	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@pmk1959m-words#@pmk1959m#353.61#353.93
517	могла	мочь	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#353.93#354.25
518	бы	бы	AUX	_	_	_	_	_	@pmk1959m-words#@pmk1959m#354.25#354.57
519	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#354.57#354.89
520	Кармен	Кармен	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#354.89#355.21
521	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#355.21#355.53
522	а	а	CCONJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#355.53#355.85
523	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@pmk1959m-words#@pmk1959m#355.85#356.17
524	бы	бы	AUX	_	_	_	_	_	@pmk1959m-words#@pmk1959m#356.17#356.49
525	мог	мочь	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#356.49#356.81
526	бы	бы	AUX	_	_	_	_	_	@pmk1959m-words#@pmk1959m#356.81#357.13
527	старым	старый	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#357.13#357.45
528	ээ	ээ	X	_	Foreign=Yes	_	_	_	@pmk1959m-words#@pmk1959m#357.45#357.77
529	как бы	как бы	ADV	_	Degree=Pos	_	_	_	@pmk1959m-words#@pmk1959m#357.77#358.09
530	Хозе	Хозе	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#358.41#358.73
531	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#358.73#359.05
532	так	так	ADV	_	Degree=Pos	_	_	_	@pmk1959m-words#@pmk1959m#359.05#359.37
533	скажем	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#359.37#359.69
534	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#359.69#360.01
535	вот	вот	PART	_	_	_	_	_	@pmk1959m-words#@pmk1959m#360.01#360.33
536	с	с	ADP	_	_	_	_	_	@pmk1959m-words#@pmk1959m#360.33#360.65
537	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#360.65#360.97
538	началось	начатьсЯ	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@pmk1959m-words#@pmk1959m#360.97#361.29
539	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#361.29#361.61
540	и	и	CCONJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#361.61#361.93
541	началось	начатьсЯ	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@pmk1959m-words#@pmk1959m#361.93#362.25
542	придумывание	придумывание	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#362.25#362.57
543	а	а	CCONJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#362.57#362.89
544	там	там	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#362.89#363.21
545	уже	уже	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#363.21#363.53
546	шаг-пошаг	шаг-пошаг	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#363.53#363.85
547	что	что	PRON	_	Case=Nom	_	_	_	@pmk1959m-words#@pmk1959m#364.17#364.49
548	называется	называться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@pmk1959m-words#@pmk1959m#364.49#364.83
549	слушай	слушать	VERB	_	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#368.64#369.022
550	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@pmk1959m-words#@pmk1959m#369.022#369.404
551	однажды	однажды	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#369.404#369.786
552	делал	делать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#369.786#370.168
553	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@pmk1959m-words#@pmk1959m#370.168#370.55
554	однажды	однажды	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#370.55#370.932
555	делал	делать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#370.932#371.314
556	такое	такой	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#371.314#371.696
557	огромное	огромный	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#371.696#372.078
558	шоу	шоу	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#372.078#372.46
559	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#372.46#372.842
560	где	где	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#372.842#373.224
561	участвовал	участвовать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#373.224#373.606
562	Роберто	Роберто	PROPN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#373.606#373.988
563	Аланья	Аланья	PROPN	_	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#373.988#374.37
564	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#374.37#374.752
565	Диана	Диана	PROPN	_	Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#374.752#375.134
566	Вишнёва	Вишнёва	PROPN	_	Animacy=Anim|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#375.134#375.516
567	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#375.516#375.898
568	Василий	Василий	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#375.898#376.28
569	Ладюк	Ладюк	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#376.28#376.662
570	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#376.662#377.044
571	хор	хор	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#377.044#377.426
572	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#377.426#377.808
573	мм	мм	INTJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#377.808#378.19
574	Свешникова	Свешников	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#378.19#378.572
575	такой	такой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#378.572#378.954
576	огромный	огромный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#378.954#379.336
577	огромный	огромный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#379.336#379.718
578	был	быть	AUX	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#379.718#380.1
579	проект	проект	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#380.1#380.482
580	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#380.482#380.864
581	вокруг	вокруг	ADV	_	Degree=Pos	_	_	_	@pmk1959m-words#@pmk1959m#380.864#381.246
582	Кармен	Кармен	PROPN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#381.246#381.628
583	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#381.628#382.01
584	ээ	ээ	INTJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#382.01#382.392
585	поэтому	поэтому	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#382.392#382.774
586	эта	этот	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#382.774#383.156
587	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@pmk1959m-words#@pmk1959m#383.156#383.538
588	тема	тема	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#383.538#383.92
589	вообще	вообще	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#383.92#384.302
590	всё	весь	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#384.302#384.684
591	время	время	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#384.684#385.066
592	влечёт	влечь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#385.066#385.448
593	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#385.448#385.83
594	и	и	CCONJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#385.83#386.212
595	тянет	тянуть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#386.212#386.594
596	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#386.594#386.976
597	почему	почему	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#386.976#387.358
598	не	не	PART	_	_	_	_	_	@pmk1959m-words#@pmk1959m#387.358#387.74
599	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#387.74#388.122
600	даже	даже	PART	_	_	_	_	_	@pmk1959m-words#@pmk1959m#388.122#388.504
601	не	не	PART	_	_	_	_	_	@pmk1959m-words#@pmk1959m#388.504#388.886
602	мотивированно	мотивированно	ADV	_	Degree=Pos	_	_	_	@pmk1959m-words#@pmk1959m#388.886#389.3
603	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@pmk1959m-words#@pmk1959m#413.3#413.563
604	тоже	тоже	PART	_	_	_	_	_	@pmk1959m-words#@pmk1959m#413.563#413.826
605	считал	считать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#413.826#414.089
606	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@pmk1959m-words#@pmk1959m#414.089#414.352
607	что	что	SCONJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#414.352#414.615
608	арабский	арабский	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#414.615#414.878
609	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#414.878#415.141
610	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@pmk1959m-words#@pmk1959m#415.141#415.404
611	для	для	ADP	_	_	_	_	_	@pmk1959m-words#@pmk1959m#415.404#415.667
612	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#415.667#415.93
613	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#415.93#416.193
614	Айдан	Айдан	PROPN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#416.193#416.456
615	Салахову	Салахова	PROPN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#416.456#416.719
616	позвал	позвать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#416.719#416.982
617	то есть	то есть	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#416.982#417.245
618	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#417.508#417.771
619	как	как	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#417.771#418.034
620	бы	бы	PART	_	_	_	_	_	@pmk1959m-words#@pmk1959m#418.034#418.297
621	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@pmk1959m-words#@pmk1959m#418.297#418.56
622	эту	этот	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#418.56#418.823
623	тему	тема	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#418.823#419.086
624	тоже	тоже	PART	_	_	_	_	_	@pmk1959m-words#@pmk1959m#419.086#419.349
625	как	как	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#419.349#419.612
626	бы	бы	AUX	_	_	_	_	_	@pmk1959m-words#@pmk1959m#419.612#419.875
627	там	там	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#419.875#420.138
628	всегда	всегда	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#420.138#420.401
629	слышал	слышать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#420.401#420.67
630	да	да	CCONJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#421.2#421.635
631	и	и	PART	_	_	_	_	_	@pmk1959m-words#@pmk1959m#421.635#422.07
632	поэтому	поэтому	SCONJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#422.07#422.505
633	по...	появиться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@pmk1959m-words#@pmk1959m#422.505#422.94
634	появился	появиться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@pmk1959m-words#@pmk1959m#422.94#423.375
635	Московский	московский	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#423.375#423.81
636	Андалузский	андалузский	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#423.81#424.245
637	Ансамбль	ансамбль	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#424.245#424.68
638	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#424.68#425.115
639	ээ	ээ	INTJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#425.115#425.55
640	который	который	PRON	_	Case=Acc	_	_	_	@pmk1959m-words#@pmk1959m#425.55#425.985
641	Филипп	Филипп	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#425.985#426.42
642	Чижевский	Чижевский	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#426.42#426.855
643	пригласил	пригласить	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@pmk1959m-words#@pmk1959m#426.855#427.29
644	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#427.29#427.725
645	Филипп	Филипп	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#427.725#428.16
646	Чижевский	Чижевский	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#428.16#428.595
647	замечательный	замечательный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#428.595#429.03
648	мм	мм	INTJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#429.03#429.465
649	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#429.465#429.9
650	дерижёр	дерижёр	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#429.9#430.335
651	/	/	PUNCT	_	_	_	_	_	@pmk1959m-words#@pmk1959m#430.335#430.77
652	там	там	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#430.77#431.205
653	ещё	ещё	ADV	_	_	_	_	_	@pmk1959m-words#@pmk1959m#431.205#431.64
654	инструменты	инструмент	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@pmk1959m-words#@pmk1959m#431.64#432.075
655	пятнадцатого	пятнадцатый	NUM	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#432.075#432.51
656	века	век	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@pmk1959m-words#@pmk1959m#432.51#432.945
657	настоящие	настоящий	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@pmk1959m-words#@pmk1959m#432.945#433.38
658	э	э	INTJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#433.38#433.815
659	используются	использоваться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	_	_	_	@pmk1959m-words#@pmk1959m#433.815#434.26
660	а	а	CCONJ	_	_	_	_	_	@pmk1959m-words#@pmk1959m#434.5#434.886
