414;выстрел;выстрел;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#269.377#269.706
415;на;на;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#269.706#270.035
416;дальную;дальный;ADJ;_;Case=Acc|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#270.035#270.364
417;дистанцию;дистанциЯ;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#270.364#270.7
418;аа;аа;INTJ;_;_;_;_;_;@pnn1971m-words#@pnn1971m#271.4#271.783
419;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#271.783#272.166
420;второй-;второй-;NUM;_;Case=Nom|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#272.166#272.549
421;втораЯ;второй;ADJ;_;Case=Nom|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#272.549#272.932
422;прорезь;прорезь;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#272.932#273.315
423;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#273.315#273.698
424;целик;целик;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#273.698#274.081
425;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#274.081#274.464
426;это;это;PRON;_;_;_;_;_;@pnn1971m-words#@pnn1971m#274.464#274.847
427;так;так;ADV;_;_;_;_;_;@pnn1971m-words#@pnn1971m#274.847#275.23
428;называемые;называть;VERB;_;Aspect=Imp|Case=Acc|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Pass;_;_;_;@pnn1971m-words#@pnn1971m#275.23#275.613
429;рога;рог;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#275.613#276.0
430;они;они;PRON;_;Case=Nom|Number=Plur|Person=3;_;_;_;@pnn1971m-words#@pnn1971m#276.5#276.945
431;позволЯют;позволЯть;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#276.945#277.39
432;вам;вы;PRON;_;Case=Dat|Number=Plur|Person=2;_;_;_;@pnn1971m-words#@pnn1971m#277.39#277.835
433;вести;вести;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#277.835#278.28
434;цель;цель;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#278.28#278.725
435;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#278.725#279.17
436;котораЯ;который;PRON;_;Case=Nom|Gender=Fem|Num=Sing;_;_;_;@pnn1971m-words#@pnn1971m#279.17#279.615
437;движетсЯ;двигатьсЯ;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@pnn1971m-words#@pnn1971m#279.615#280.06
438;на;на;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#280.06#280.505
439;короткой;короткий;ADJ;_;Case=Loc|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#280.505#280.95
440;дистанции;дистанциЯ;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#280.95#281.4
441;и;и;CCONJ;_;_;_;_;_;@pnn1971m-words#@pnn1971m#281.8#282.175
442;используЯ;использовать;VERB;_;Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#282.175#282.55
443;вот;вот;PART;_;_;_;_;_;@pnn1971m-words#@pnn1971m#282.55#282.925
444;такую;такой;DET;_;Case=Acc|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#282.925#283.3
445;латунную;латунный;ADJ;_;Case=Acc|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#283.3#283.675
446;вставку;вставка;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#283.675#284.05
447;на;на;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#284.05#284.425
448;мушке;мушка;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#284.425#284.8
449;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#284.8#285.175
450;да;да;PART;_;_;_;_;_;@pnn1971m-words#@pnn1971m#285.175#285.55
451;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#285.55#285.925
452;не;не;PART;_;_;_;_;_;@pnn1971m-words#@pnn1971m#285.925#286.3
453;терЯть;терЯть;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#286.3#286.675
454;цель;цель;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#286.675#287.05
455;из;из;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#287.05#287.425
456;виду;вид;NOUN;_;Animacy=Inan|Case=Par|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#287.425#287.8
457;кстати;кстати;ADV;_;_;_;_;_;@pnn1971m-words#@pnn1971m#288.0#288.571
458;в;в;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#288.571#289.142
459;19;19;NUM;_;_;_;_;_;@pnn1971m-words#@pnn1971m#289.142#289.713
460;веке;век;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#289.713#290.284
461;не;не;PART;_;_;_;_;_;@pnn1971m-words#@pnn1971m#290.284#290.855
462;было;быть;AUX;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#290.855#291.426
463;тритиевых;тритиевый;ADJ;_;Case=Gen|Degree=Pos|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#291.426#291.997
464;прицельных;прицельный;ADJ;_;Case=Gen|Degree=Pos|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#291.997#292.568
465;приспособлений;приспособление;NOUN;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#292.568#293.139
466;из;из;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#293.139#293.71
467;световозвращающих;световозвращающий;ADJ;_;Case=Gen|Degree=Pos|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#293.71#294.281
468;меток;метка;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#294.281#294.852
469;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#294.852#295.423
470;и;и;CCONJ;_;_;_;_;_;@pnn1971m-words#@pnn1971m#295.423#295.994
471;тем;то;PRON;_;Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#295.994#296.565
472;более;более;ADV;_;Degree=Cmp;_;_;_;@pnn1971m-words#@pnn1971m#296.565#297.136
473;калиматорных;калиматорный;ADJ;_;Case=Gen|Degree=Pos|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#297.136#297.707
474;прицелов;прицел;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#297.707#298.278
475;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#298.278#298.849
476;поэтому;поэтому;ADV;_;_;_;_;_;@pnn1971m-words#@pnn1971m#298.849#299.42
477;начищеннаЯ;начистить;VERB;_;Aspect=Perf|Case=Nom|Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass;_;_;_;@pnn1971m-words#@pnn1971m#299.42#299.991
478;и;и;CCONJ;_;_;_;_;_;@pnn1971m-words#@pnn1971m#299.991#300.562
479;отполированнаЯ;отполировать;VERB;_;Aspect=Perf|Case=Nom|Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass;_;_;_;@pnn1971m-words#@pnn1971m#300.562#301.133
480;латуннаЯ;латунный;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#301.133#301.704
481;вставка;вставка;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#301.704#302.275
482;позволЯла;позволЯть;VERB;_;Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#302.275#302.846
483;лучше;хорошо;ADV;_;Degree=Cmp;_;_;_;@pnn1971m-words#@pnn1971m#302.846#303.417
484;контролировать;контролировать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#303.417#303.988
485;мушку;мушка;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#303.988#304.559
486;и;и;CCONJ;_;_;_;_;_;@pnn1971m-words#@pnn1971m#304.559#305.13
487;цель;цель;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#305.13#305.701
488;при;при;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#305.701#306.272
489;стрельбе;стрельба;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#306.272#306.843
490;из;из;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#306.843#307.414
491;оружиЯ;оружие;NOUN;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#307.414#308.0
492;ээ;ээ;INTJ;_;_;_;_;_;@pnn1971m-words#@pnn1971m#309.3#309.766
493;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#309.766#310.232
494;естественно;естественно;ADV;_;_;_;_;_;@pnn1971m-words#@pnn1971m#310.232#310.698
495;что;что;SCONJ;_;_;_;_;_;@pnn1971m-words#@pnn1971m#310.698#311.164
496;оно;оно;PRON;_;Case=Nom|Gender=Neut|Number=Sing|Person=3;_;_;_;@pnn1971m-words#@pnn1971m#311.164#311.63
497;выпускаетсЯ;выпускать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@pnn1971m-words#@pnn1971m#311.63#312.096
498;под;под;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#312.096#312.562
499;разные;разный;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#312.562#313.028
500;калибры;калибр;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#313.028#313.5
501;как;как;SCONJ;_;_;_;_;_;@pnn1971m-words#@pnn1971m#314.0#314.46
502;средние;средний;ADJ;_;Case=Nom|Degree=Pos|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#314.46#314.92
503;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#314.92#315.38
504;допустим;допустить;ADV;_;_;_;_;_;@pnn1971m-words#@pnn1971m#315.38#315.84
505;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#315.84#316.3
506;38;38;NUM;_;_;_;_;_;@pnn1971m-words#@pnn1971m#316.3#316.76
507;спешл;спешл;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#316.76#317.22
508;и;и;PART;_;_;_;_;_;@pnn1971m-words#@pnn1971m#317.22#317.68
509;357;357;NUM;_;_;_;_;_;@pnn1971m-words#@pnn1971m#317.68#318.14
510;магнум;магнум;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#318.14#318.6
511;так;так;ADV;_;_;_;_;_;@pnn1971m-words#@pnn1971m#318.7#319.23
512;и;и;PART;_;_;_;_;_;@pnn1971m-words#@pnn1971m#319.23#319.76
513;очень;очень;ADV;_;_;_;_;_;@pnn1971m-words#@pnn1971m#319.76#320.29
514;мощные;мощный;ADJ;_;Case=Acc|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#320.29#320.82
515;боеприпасы;боеприпас;NOUN;_;Case=Acc|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#320.82#321.35
516;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#321.35#321.88
517;как;как;SCONJ;_;_;_;_;_;@pnn1971m-words#@pnn1971m#321.88#322.41
518;например;например;ADV;_;_;_;_;_;@pnn1971m-words#@pnn1971m#322.41#322.94
519;454;454;NUM;_;_;_;_;_;@pnn1971m-words#@pnn1971m#322.94#323.47
520;косу;косу;X;_;_;_;_;_;@pnn1971m-words#@pnn1971m#323.47#324.0
521;ни;ни;CCONJ;_;_;_;_;_;@pnn1971m-words#@pnn1971m#329.8#330.114
522;кабан;кабан;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#330.114#330.428
523;ни;ни;CCONJ;_;_;_;_;_;@pnn1971m-words#@pnn1971m#330.428#330.742
524;медведь;медведь;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#330.742#331.056
525;вас;вы;PRON;_;Case=Acc|Number=Plur|Person=2;_;_;_;@pnn1971m-words#@pnn1971m#331.056#331.37
526;не;не;PART;_;_;_;_;_;@pnn1971m-words#@pnn1971m#331.37#331.684
527;засмеют;засмеЯть;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#331.684#332.0
528;454;454;NUM;_;_;_;_;_;@pnn1971m-words#@pnn1971m#333.0#334.2
529;косу;косу;X;_;_;_;_;_;@pnn1971m-words#@pnn1971m#334.2#335.4
530;ээ;ээ;INTJ;_;_;_;_;_;@pnn1971m-words#@pnn1971m#336.0#336.53
531;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#336.53#337.06
532;у;у;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#337.06#337.59
533;него;он;PRON;_;Case=Gen|Gender=Masc|Number=Sing|Person=3;_;_;_;@pnn1971m-words#@pnn1971m#337.59#338.12
534;примерно;примерно;ADV;_;_;_;_;_;@pnn1971m-words#@pnn1971m#338.12#338.65
535;схожаЯ;схожий;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#338.65#339.18
536;энергиЯ;энергиЯ;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#339.18#339.71
537;с;с;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#339.71#340.24
538;распространенным;распространить;ADJ;_;Case=Ins|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#340.24#340.77
539;охотничьим;охотничий;ADJ;_;Case=Ins|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#340.77#341.3
540;боеприпасом;боеприпас;NOUN;_;Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#341.3#341.83
541;308;308;NUM;_;_;_;_;_;@pnn1971m-words#@pnn1971m#341.83#342.36
542;винчестер;винчестер;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#342.36#342.9
543;но;но;CCONJ;_;_;_;_;_;@pnn1971m-words#@pnn1971m#343.4#343.886
544;пулЯ;пулЯ;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#343.886#344.372
545;по;по;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#344.372#344.858
546;тону;тон;NOUN;_;Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#344.858#345.344
547;454;454;NUM;_;_;_;_;_;@pnn1971m-words#@pnn1971m#345.344#345.83
548;косу;косу;X;_;_;_;_;_;@pnn1971m-words#@pnn1971m#345.83#346.316
549;обладала;обладать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#346.316#346.802
550;массой;масса;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#346.802#347.288
551;от;от;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#347.288#347.774
552;шести;шесть;NUM;_;Case=Gen;_;_;_;@pnn1971m-words#@pnn1971m#347.774#348.26
553;от;от;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#348.26#348.746
554;16;16;NUM;_;_;_;_;_;@pnn1971m-words#@pnn1971m#348.746#349.232
555;до;до;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#349.232#349.718
556;20;20;NUM;_;_;_;_;_;@pnn1971m-words#@pnn1971m#349.718#350.204
557;граммов;грамм;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#350.204#350.7
558;обладает;обладать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#351.0#351.6
559;колоссальным;колоссальный;ADJ;_;Case=Ins|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#351.6#352.2
560;останавливающим;останавливать;VERB;_;Aspect=Imp|Case=Ins|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#352.2#352.8
561;действием;действие;NOUN;_;Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#352.8#353.4
562;на;на;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#353.4#354.0
563;коротких;короткий;ADJ;_;Case=Loc|Degree=Pos|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#354.0#354.6
564;дистанциЯх;дистанциЯ;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#354.6#355.2
565;поэтому;поэтому;ADV;_;_;_;_;_;@pnn1971m-words#@pnn1971m#355.7#356.136
566;на;на;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#356.136#356.572
567;дистанциЯх;дистанциЯ;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#356.572#357.008
568;до;до;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#357.008#357.444
569;ста;сто;NUM;_;Case=Gen;_;_;_;@pnn1971m-words#@pnn1971m#357.444#357.88
570;метров;метр;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#357.88#358.316
571;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#358.316#358.752
572;э;э;INTJ;_;_;_;_;_;@pnn1971m-words#@pnn1971m#358.752#359.188
573;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#359.188#359.624
574;высокое;высокий;ADJ;_;Case=Nom|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#359.624#360.06
575;останавливающее;останавливать;VERB;_;Aspect=Imp|Case=Nom|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#360.06#360.496
576;действие;действие;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#360.496#360.932
577;гарантирует;гарантировать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#360.932#361.368
578;вам;вы;PRON;_;Case=Dat|Number=Plur|Person=2;_;_;_;@pnn1971m-words#@pnn1971m#361.368#361.804
579;полное;полный;ADJ;_;Case=Acc|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#361.804#362.24
580;выведение;выведение;NOUN;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#362.24#362.676
581;цели;цель;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#362.676#363.112
582;из;из;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#363.112#363.548
583;строЯ;строй;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#363.548#364.0
584;да;да;CCONJ;_;_;_;_;_;@pnn1971m-words#@pnn1971m#368.3#368.639
585;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#368.639#368.978
586;длЯ;длЯ;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#368.978#369.317
587;как;как;SCONJ;_;_;_;_;_;@pnn1971m-words#@pnn1971m#369.317#369.656
588;раз;раз;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#369.656#369.995
589;длЯ;длЯ;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#369.995#370.334
590;этого;это;PRON;_;Case=Gen|Gender=Neut|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#370.334#370.673
591;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@pnn1971m-words#@pnn1971m#370.673#371.012
592;припасли;припасти;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#371.012#371.351
593;патроны;патрон;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#371.351#371.69
594;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#371.69#372.029
595;чтобы;чтобы;SCONJ;_;_;_;_;_;@pnn1971m-words#@pnn1971m#372.029#372.368
596;вы;вы;PRON;_;Case=Nom|Number=Plur|Person=2;_;_;_;@pnn1971m-words#@pnn1971m#372.368#372.707
597;смогли;мочь;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#372.707#373.046
598;сравнить;сравнить;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#373.046#373.385
599;стрельбу;стрельба;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#373.385#373.724
600;из;из;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#373.724#374.063
601;револьвера;револьвер;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#374.063#374.402
602;со;с;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#374.402#374.741
603;стрельбой;стрельба;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#374.741#375.08
604;револьверными;револьверный;ADJ;_;Case=Ins|Degree=Pos|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#375.08#375.419
605;патронами;патрон;NOUN;_;Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#375.419#375.758
606;из;из;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#375.758#376.1
607;моего;мой;DET;_;Case=Gen|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#376.1#376.55
608;карабина;карабин;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#376.55#377.0
609;Я;Я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@pnn1971m-words#@pnn1971m#383.5#383.907
610;специально;специально;ADV;_;_;_;_;_;@pnn1971m-words#@pnn1971m#383.907#384.314
611;приготовил;приготовить;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#384.314#384.721
612;длЯ;длЯ;ADP;_;_;_;_;_;@pnn1971m-words#@pnn1971m#384.721#385.128
613;вас;вы;PRON;_;Case=Gen|Number=Plur|Person=2;_;_;_;@pnn1971m-words#@pnn1971m#385.128#385.535
614;мишени;мишень;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#385.535#385.942
615;/;/;PUNCT;_;_;_;_;_;@pnn1971m-words#@pnn1971m#385.942#386.349
616;которые;который;PRON;_;Case=Nom;_;_;_;@pnn1971m-words#@pnn1971m#386.349#386.756
617;наглЯдно;наглЯдно;ADV;_;Degree=Pos;_;_;_;@pnn1971m-words#@pnn1971m#386.756#387.163
618;покажут;показать;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act;_;_;_;@pnn1971m-words#@pnn1971m#387.163#387.57
619;все;весь;DET;_;Case=Nom|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#387.57#387.977
620;возможности;возможность;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur;_;_;_;@pnn1971m-words#@pnn1971m#387.977#388.384
621;этого;этот;DET;_;Case=Gen|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#388.384#388.791
622;карабина;карабин;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@pnn1971m-words#@pnn1971m#388.791#389.2
623;конечно;конечно;ADV;_;_;_;_;_;@pnn1971m-words#@pnn1971m#392.5#392.9
624;хм;хм;INTJ;_;_;_;_;_;@ada1975m-words#@ada1975m#58.3#58.725
625;/;/;PUNCT;_;_;_;_;_;@ada1975m-words#@ada1975m#58.725#59.15
626;красиваЯ;красивый;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@ada1975m-words#@ada1975m#59.15#59.575
